rank,udise_code,school,address,school_lat,school_lng,settlement,cluster,zone,distance_m,is_nearest
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Hanumanthapura,Majestic,North,550,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Valluvarpurm,Majestic,North,618,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Vivekananda Nagar,Majestic,North,688,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Okalipuram,Majestic,North,789,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Hanumanthappa Colony,Majestic,North,926,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Ambedkar Nagar-97,Majestic,North,987,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Rasaldhar Street,Majestic,North,1019,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,JCW Nagar,Majestic,North,1205,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,VV Giri colony,Majestic,North,1212,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Lakshmanapuri,Majestic,North,1215,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Vivekananda block,Majestic,North,1429,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Minerva Mill,Majestic,North,1461,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Anjaneya block,Majestic,North,1465,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Gopalpura,Majestic,North,1564,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,VST colony,Majestic,North,1749,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Ashwath Nagar,JJR Nagar,Central,1815,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Vinny Colony,JJR Nagar,Central,1873,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Keshava Nagar,JJR Nagar,Central,1976,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Himalaya Huts,Majestic,North,1976,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Bheemshakthi Slum,Yeshwantpur,West,2472,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Nagamma Nagar,JJR Nagar,Central,2511,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Bhakshi Garden I & II,KR Market,Central,2642,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Saw Mill Lane,KR Market,Central,2651,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Handigudisalu,Majestic,North,2655,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Bhangi Colony,KR Market,Central,2666,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Sidhartha Nagar,KR Market,Central,2688,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,IPD Salappa Layout,Rayapuram,Central,2707,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Cheluvadipalya,KR Market,Central,2737,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Velmurugapuram,KR Market,Central,2782,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,VS Garden,Rayapuram,Central,2792,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Anjanappa Garden I & II,KR Market,Central,2800,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Harikunte,Rayapuram,Central,2810,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Old Pension Mohalla,KR Market,Central,2853,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Jolly Mohalla,KR Market,Central,2859,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,JJR Nagar North,Rayapuram,Central,2897,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Giripuram,KR Market,Central,2958,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Anandapuram I & II,KR Market,Central,3086,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,JJR Nagar South,Rayapuram,Central,3110,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Anjaneya Temple,KR Market,Central,3116,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Adimoola Compound,KR Market,Central,3117,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Tippu Nagar,KR Market,Central,3177,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,3183,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,New Tharagupet,KR Market,Central,3308,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Thimmenahalli,Nagarbhavi,Central,3316,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Farookhiya Nagar I & II,JJR Nagar,Central,3347,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Sharif Nagar,Yeshwantpur,West,3356,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Corporation Colony,Nagarbhavi,Central,3502,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Arfath Nagar I & II,JJR Nagar,Central,3504,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Vinayaka Slum,Peenya - West,West,3539,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Gada,JJR Nagar,Central,3542,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Sarkari Oni,Yeshwantpur,West,3593,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Janata Colony,JJR Nagar,Central,3615,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Devarajurs Nagar,JJR Nagar,Central,3679,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Vinayaka Nagar,JJR Nagar,Central,3729,no
3,29280502514,BBMP HIGH SCHOOL SHAKTHI GANAPATHI NAGAR,BBMP HIGH SCHOOL 5th main 6th cross Dayanandanagar Bangalore,12.99028,77.56468,Boomatha Seva Sangha,JJR Nagar,Central,3731,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Harikunte,Rayapuram,Central,217,yes
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,JJR Nagar North,Rayapuram,Central,298,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,JJR Nagar South,Rayapuram,Central,309,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Farookhiya Nagar I & II,JJR Nagar,Central,321,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,VS Garden,Rayapuram,Central,345,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,IPD Salappa Layout,Rayapuram,Central,429,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Handigudisalu,Majestic,North,496,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,522,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Janata Colony,JJR Nagar,Central,610,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Boomatha Seva Sangha,JJR Nagar,Central,705,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Vinayaka Nagar,JJR Nagar,Central,740,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Devarajurs Nagar,JJR Nagar,Central,747,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Arfath Nagar I & II,JJR Nagar,Central,797,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Gada,JJR Nagar,Central,921,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Nagamma Nagar,JJR Nagar,Central,928,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Anjanappa Garden I & II,KR Market,Central,973,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Bhangi Colony,KR Market,Central,1177,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Keshava Nagar,JJR Nagar,Central,1209,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Anjaneya Temple,KR Market,Central,1219,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Giripuram,KR Market,Central,1231,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Tippu Nagar,KR Market,Central,1262,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Old Pension Mohalla,KR Market,Central,1272,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Adimoola Compound,KR Market,Central,1282,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Sidhartha Nagar,KR Market,Central,1289,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Vinny Colony,JJR Nagar,Central,1301,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Anandapuram I & II,KR Market,Central,1337,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Ashwath Nagar,JJR Nagar,Central,1343,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Cheluvadipalya,KR Market,Central,1404,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Velmurugapuram,KR Market,Central,1468,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Gopalpura,Majestic,North,1488,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Sanjay Nagar,JJR Nagar,Central,1576,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Bhakshi Garden I & II,KR Market,Central,1585,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Saw Mill Lane,KR Market,Central,1605,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,VST colony,Majestic,North,1655,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Sarkari Oni,Yeshwantpur,West,1666,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Minerva Mill,Majestic,North,1702,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Narasimaiah Colony,JJR Nagar,Central,1794,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Jolly Mohalla,KR Market,Central,1805,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,New Tharagupet,KR Market,Central,1991,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,AK Colony,JJR Nagar,Central,2050,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,AK Badavane,JJR Nagar,Central,2285,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Thimmenahalli,Nagarbhavi,Central,2352,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Venkateshwara slum,Nagarbhavi,Central,2375,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Okalipuram,Majestic,North,2518,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Corporation Colony,Nagarbhavi,Central,2652,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Himalaya Huts,Majestic,North,2655,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Lakshmanapuri,Majestic,North,2656,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Ambedkar Nagar-97,Majestic,North,2661,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Vivekananda Nagar,Majestic,North,2805,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Hanumanthappa Colony,Majestic,North,2893,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,JCW Nagar,Majestic,North,2903,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Kanaka Nagar,Nagarbhavi,Central,2908,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Kasturi Nagar,Majestic,North,2921,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Hanumanthapura,Majestic,North,2984,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Gawtham Nagar,Majestic,North,2997,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,VV Giri colony,Majestic,North,3024,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Rasaldhar Street,Majestic,North,3043,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Dayananda Nagar,Majestic,North,3051,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Nanjarasappa Badavane,Nagarbhavi,Central,3054,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Ganapathi Slum,Nagarbhavi,Central,3067,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Srirampura,Majestic,North,3084,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,RKS,Majestic,North,3091,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Swathanthra Nagar,Majestic,North,3194,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Railway Station/Ambedkar Nagar,Majestic,North,3221,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Kurilingappa Garden,Nagarbhavi,Central,3224,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Gurappa Garden,KR Market,Central,3240,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Vinoba nagar,KR Market,Central,3330,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Ramanna Garden,KR Market,Central,3352,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Chamundi Slum,Nagarbhavi,Central,3547,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Patankot,Nagarbhavi,Central,3578,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Valluvarpurm,Majestic,North,3585,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Gangondanahalli,Nagarbhavi,Central,3610,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Devegowda slum,Nagarbhavi,Central,3633,no
4,29200801933,BBMP GIRLS. J.C.PADARAYANAPURA,SANGAM CIRCLE GORIPALYA,12.96479,77.5549,Veerabhadra Nagar,Nagarbhavi,Central,3670,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,JJR Nagar North,Rayapuram,Central,280,yes
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Harikunte,Rayapuram,Central,302,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Nagamma Nagar,JJR Nagar,Central,493,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,JJR Nagar South,Rayapuram,Central,493,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,VS Garden,Rayapuram,Central,517,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,IPD Salappa Layout,Rayapuram,Central,522,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Handigudisalu,Majestic,North,552,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Anjanappa Garden I & II,KR Market,Central,657,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Keshava Nagar,JJR Nagar,Central,729,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Farookhiya Nagar I & II,JJR Nagar,Central,776,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Bhangi Colony,KR Market,Central,802,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Vinny Colony,JJR Nagar,Central,825,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Ashwath Nagar,JJR Nagar,Central,871,no
5,29200800460,BRUHAT BANGALORE MAHANAGARA PALIKE PREUNIVERSITY COLLEGE,253 10 TH NAIN ROADMAGADI ROAD BANGALORE,12.967566,77.5583595,Sidhartha Nagar,KR Market,Central,918,no
